Unnamed: 0,song_id,acousticness,valence,danceability,energy,key_arr,instrumentalness,liveness,track image,artist image,loudness,speechiness,tempo,duration,h_s
4771,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.621,0.352,0.728,0.563,1,0,0.179,https://i.scdn.co/image/ab67616d0000b2734fe297c018e495a97662e5ac,https://i.scdn.co/image/ab6761610000e5eb0d890ffd0e0bea5f904f1a9f,-8.053,0.134,100.017,217707,h
4772,spotify:track:3JEzGRDUsozrehZTq3dKE8,0.0571,0.353,0.419,0.655,0,0,0.0962,https://i.scdn.co/image/ab67616d0000b273ceccabfab12e0630f99b3ce8,https://i.scdn.co/image/ab6761610000e5eba657aa5506945d264e147244,-6.679,0.247,76.835,215297,h
4773,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,0.000802,0.864,0.687,0.792,1,0,0.2,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-4.023,0.0353,133.962,227333,h
4774,spotify:track:5zpDHEU12zATwLGvozxPw2,0.352,0.144,0.676,0.695,0,0,0.119,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777,https://i.scdn.co/image/570d46c60960d93990710d83a5f8012217eb7aec,-8.327,0.245,90.268,303813,h
4775,spotify:track:1jYiIOC5d6soxkJP81fxq2,0.0533,0.817,0.599,0.667,7,0,0.134,https://i.scdn.co/image/ab67616d0000b2737b219c19829e83a86cc9786c,https://i.scdn.co/image/ab6761610000e5ebbf921114b7f19be97ce29647,-4.267,0.0367,80.984,288877,h
4776,spotify:track:7IUl5c6u18rzmyQOblj10T,0.00388,0.552,0.703,0.836,5,0,0.16,https://i.scdn.co/image/ab67616d0000b27349130b16d4190db1d6822e59,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,-4.619,0.0283,129.987,220160,h
4777,spotify:track:1BltsyC5W3SAABdxyrDXwi,0.0159,0.521,0.503,0.727,1,9.45E-05,0.0895,https://i.scdn.co/image/ab67616d0000b273c93130a723a66c65717c3c58,https://i.scdn.co/image/ab6761610000e5ebdb837f585ebd024a0221a814,-5.456,0.167,121.985,255632,h
4778,spotify:track:6vt0I1cw1YmAIKDJvHVIM5,0.103,0.357,0.795,0.596,11,0,0.164,https://i.scdn.co/image/ab67616d0000b273db1d1cdc927a07825a2ed244,https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef,-3.799,0.219,101.985,326280,h
4779,spotify:track:4T9Wxi0z2QaFu6fYhrZjCM,0.193,0.731,0.617,0.84,2,0.000303,0.227,https://i.scdn.co/image/ab67616d0000b273c1c177e193b3ebf1a16e158f,https://i.scdn.co/image/ab6761610000e5ebe5a4f8ec6996364b2f824fcb,-5.249,0.185,133.489,192670,h
4780,spotify:track:5hvwx5i67IwnCkjl9VHkNv,0.154,0.556,0.653,0.667,10,0,0.107,https://i.scdn.co/image/ab67616d0000b273f207514228c0a5db1ae3b116,https://i.scdn.co/image/ab6761610000e5ebe5a4f8ec6996364b2f824fcb,-6.764,0.0423,104.181,213869,h
4781,spotify:track:50I4Px0ip8mYOT2TwUZT8k,0.136,0.194,0.577,0.517,0,0,0.166,https://i.scdn.co/image/ab67616d0000b2736e29c02b8dd3f355d55115bf,https://i.scdn.co/image/ab6761610000e5eb9c396dfe3b553c3dafd2fefe,-7.331,0.0689,171.863,172593,h
4782,spotify:track:32MRwAZRkG6cszFEiV3DKa,0.0582,0.695,0.683,0.641,3,0,0.149,https://i.scdn.co/image/ab67616d0000b2732ca6f6a1cf2cb7c43de08db5,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-4.092,0.0329,111.955,222094,h
4783,spotify:track:7e1VoRlNumuEkXlITMHKLE,0.448,0.807,0.91,0.604,6,0,0.0863,https://i.scdn.co/image/ab67616d0000b273774b6059847afd5681899dde,https://i.scdn.co/image/ab6761610000e5eb835afdc1e0333889873e402a,-4.392,0.082,110.075,180788,h
4784,spotify:track:5JYsU2yRoQ6utiLW7Owvjc,0.327,0.362,0.495,0.63,10,0,0.0951,https://i.scdn.co/image/ab67616d0000b273df0cb99a685062f21ba8c80e,https://i.scdn.co/image/ab6761610000e5eb597f9edd2cd1a892d4412b09,-6.261,0.375,90.1,255460,h
4785,spotify:track:5KD5QVEEH8dJCJ6CT0DaNG,0.357,0.389,0.807,0.486,0,3.27E-06,0.111,https://i.scdn.co/image/ab67616d0000b273d6fb232eb97b58b0beff9b05,https://i.scdn.co/image/ab6761610000e5eb660e5023d1e67bdbb285da25,-8.462,0.204,80.976,212973,h
4786,spotify:track:6QM3YNDJWPdfHVfbZ2kHvq,0.041,0.719,0.862,0.779,8,0,0.344,https://i.scdn.co/image/ab67616d0000b273f7a936582b84fbdc6d413369,https://i.scdn.co/image/ab6761610000e5ebec1cd67f4c17468f335206eb,-2.857,0.0464,136.005,195373,h
4787,spotify:track:2ab4xGVMBb14NpPrj4xDq5,0.00136,0.793,0.968,0.793,10,0,0.0814,https://i.scdn.co/image/ab67616d0000b2736f2513f641d26aea0db99ac8,https://i.scdn.co/image/ab6761610000e5eb7e8e12069870e99fa8c21a5e,-4.645,0.256,105.012,211704,h
4788,spotify:track:5VlTQnZO89Ioku8ssdbqJk,0.279,0.439,0.505,0.267,9,0,0.096,https://i.scdn.co/image/ab67616d0000b273fa40d26659b33036efcfd43f,https://i.scdn.co/image/ab6761610000e5eb62ebfe3f4cdd2de9055c89c6,-13.763,0.05,143.929,247080,h
4789,spotify:track:5NUXE8W12lWcUXgJRCjeEw,0.247,0.594,0.697,0.535,4,0,0.569,https://i.scdn.co/image/ab67616d0000b273f2a428f109f825ec22c64656,https://i.scdn.co/image/ab6761610000e5eb011f9b2f5c8e0dac63aa5b73,-6.504,0.068,82.959,203893,h
4790,spotify:track:0E6uWutxRjIDhleURR92do,0.407,0.728,0.624,0.393,8,0,0.118,https://i.scdn.co/image/ab67616d0000b2739c6d74e14e3f5006b8489526,https://i.scdn.co/image/ab6761610000e5eb417454f70dfe686c18caeb2a,-8.916,0.0333,177.963,213800,h
4791,spotify:track:7l3OQbWE1gvd4204aEgAz8,0.184,0.812,0.765,0.776,7,0,0.245,https://i.scdn.co/image/ab67616d0000b27332e75aec158224e8e2f23f21,https://i.scdn.co/image/ab6761610000e5eb80a0b3bb31a4cc110bcc20b7,-4.109,0.0355,148.094,182867,h
4792,spotify:track:312zSwwbPU7C3sTmro4Wx9,0.526,0.258,0.562,0.379,6,0,0.151,https://i.scdn.co/image/ab67616d0000b2736d7ef0f772d6506524ade7fd,https://i.scdn.co/image/ab6761610000e5ebdda6f23f364765044ee1c62a,-7.625,0.231,171.848,204989,h
4793,spotify:track:77Xwqkw7VrV8E5FCq9JhO8,0.212,0.589,0.664,0.586,7,0,0.216,https://i.scdn.co/image/ab67616d0000b2732026d0048432d395f6f715b5,https://i.scdn.co/image/ab6761610000e5ebf9b1521167f731d99bd51a07,-7.813,0.238,88.502,179813,h
4794,spotify:track:6EG0w98d2S1u1copDAHDqP,0.386,0.373,0.717,0.459,4,0.0123,0.143,https://i.scdn.co/image/ab67616d0000b2737627091d876875af0784b4fb,https://i.scdn.co/image/ab6761610000e5eb03ca783d81feb24896426329,-11.101,0.236,143.948,135748,h
4795,spotify:track:4rqe64hyIfoMfiBcvVZqfT,0.699,0.244,0.569,0.311,10,0,0.0938,https://i.scdn.co/image/ab67616d0000b273c3e73582baa72e8440e2eeb0,https://i.scdn.co/image/ab6761610000e5eb30fb7e66dd57c05af57affb2,-8.267,0.0276,125.913,155303,h
4796,spotify:track:3OcUy78SsL32YtRJSzrn8y,0.739,0.374,0.663,0.439,2,5.28E-05,0.616,https://i.scdn.co/image/ab67616d0000b2738a870ec882bf205cbc004d4c,https://i.scdn.co/image/ab6761610000e5ebf3f4621f3a80c5ac7dcda381,-7.092,0.0476,92.061,191937,h
4797,spotify:track:0yeDzSWRH7HDeWMcXvgUaA,0.42,0.673,0.678,0.68,0,0.0401,0.139,https://i.scdn.co/image/ab67616d0000b27381d58359a621242b62c43e6c,https://i.scdn.co/image/ab6761610000e5eb4041f485c1cb2a8df48d1dd2,-5.477,0.0324,93.021,134971,h
4798,spotify:track:0NHBjddjKTkJQvEb5oTilt,0.313,0.689,0.771,0.729,4,0.00452,0.236,https://i.scdn.co/image/ab67616d0000b273fd87915b401df4f3fb96e460,https://i.scdn.co/image/ab6761610000e5eb8d2adb4e5c933395638771cd,-7.554,0.0372,124.047,202107,h
4799,spotify:track:167HWbEImETmEG2oiNTwWj,0.0644,0.605,0.733,0.547,8,7.43E-05,0.229,https://i.scdn.co/image/ab67616d0000b273059e45dfcec218850e9e5576,https://i.scdn.co/image/ab6761610000e5eb76ebdcfb3048bdebb1328508,-6.121,0.0461,98.994,189840,h
4800,spotify:track:5dn6QANKbf76pANGjMBida,0.454,0.411,0.746,0.611,0,0.000922,0.133,https://i.scdn.co/image/ab67616d0000b2739660ae57836f713884d86cbb,https://i.scdn.co/image/ab6761610000e5eb6e55433fc0856afe2a693d76,-7.034,0.101,149.967,172245,h
4801,spotify:track:7x2fnP5eaWfb3izrpm0U6u,0.772,0.726,0.764,0.446,1,1.58E-05,0.22,https://i.scdn.co/image/ab67616d0000b2733aab4d2f44f881d4874e629c,https://i.scdn.co/image/ab6761610000e5eb6ae5180cb87fca6755610828,-6.057,0.0382,115.04,194286,h
4802,spotify:track:34slXA5D75T5S0dwYYRd4J,0.307,0.355,0.522,0.659,6,0,0.102,https://i.scdn.co/image/ab67616d0000b2731a5261e52e5cdabe93484ec9,https://i.scdn.co/image/ab6761610000e5eb3bb53b78b41e9fd4fae79750,-6.016,0.0304,141.996,224987,h
4803,spotify:track:6dH6NIftdswHruAjD80ZHB,0.135,0.927,0.84,0.338,6,0.0225,0.0635,https://i.scdn.co/image/ab67616d0000b27347ae8df8141ab645ca42cfd9,https://i.scdn.co/image/ab6761610000e5eba6391644f3fd2f9136b2ac49,-8.16,0.0436,108.024,133748,h
4804,spotify:track:3wllvxhwIbGYY5rte1bZFn,0.00125,0.72,0.651,0.812,3,3.01E-05,0.667,https://i.scdn.co/image/ab67616d0000b273607a710dd9326602d7e3a1b5,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-3.797,0.0409,126.023,230733,h
4805,spotify:track:6lCTs5NDYctSQutADkeEsA,0.00705,0.671,0.734,0.802,8,0.0028,0.124,https://i.scdn.co/image/a03f39f6ae96bde56c4814a90d012d099987b6c2,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-4.893,0.0411,119.995,204760,h
4806,spotify:track:4zzL7ATa95g88MwzuQ1v8G,0.00507,0.648,0.697,0.723,7,0,0.0284,https://i.scdn.co/image/ab67616d0000b2732ae52e51fb29f923dc3d092f,https://i.scdn.co/image/ab6761610000e5eb6ec3754d5db2e333b9434c75,-4.932,0.0796,122.014,203400,h
4807,spotify:track:6ezyEFqZDgQUvxpaDv4jKO,0.0287,0.694,0.641,0.836,5,4.05E-06,0.152,https://i.scdn.co/image/ab67616d0000b2730d32b0291829935741e73f93,https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6,-3.952,0.196,174.968,222533,h
4808,spotify:track:5zTzDqrEmseqL2G8ElgBu7,0.00448,0.864,0.571,0.932,6,0.00939,0.117,https://i.scdn.co/image/ab67616d0000b273b2793497cae6a68681954e70,https://i.scdn.co/image/ab6761610000e5ebb0472fb072403737786ac79a,-3.68,0.0576,150.014,220627,h
4809,spotify:track:7Ee0JfcUAJq7pDFrnx5WYF,0.000363,0.705,0.698,0.888,11,0,0.0915,https://i.scdn.co/image/ab67616d0000b2731ccaefaa49a67a3d6b0b930c,https://i.scdn.co/image/ab6761610000e5ebba4309876dbc0ef3222c5512,-3.218,0.046,129.932,241667,h
4810,spotify:track:5ls2SqeiirAjhIARsqj3Gn,0.0547,0.845,0.7,0.833,11,0,0.337,https://i.scdn.co/image/ab67616d0000b273b6a8650f4b3bbb7c7c2103fe,https://i.scdn.co/image/ab6761610000e5eb642177cc0cc2a0000337a67d,-4.219,0.0586,153.074,120784,h
4811,spotify:track:0TyOpxlWwDx98bjkIVHUgY,0.0269,0.852,0.762,0.739,0,0,0.498,https://i.scdn.co/image/ab67616d0000b27372473d3770372061cadc55e7,https://i.scdn.co/image/ab6761610000e5eb654972693e0efed3f3f4d090,-4.178,0.0328,110.002,198960,h
4812,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,0.00155,0.629,0.666,0.899,8,0,0.0677,https://i.scdn.co/image/ab67616d0000b273a9006ae892a2255a865c0f7a,https://i.scdn.co/image/ab6761610000e5eb153171480a6f22912253b9f1,-4.676,0.028,122.05,186267,h
4813,spotify:track:0bg6otrW5gxNnlCqrCrXyd,0.00332,0.818,0.754,0.804,4,0,0.0329,https://i.scdn.co/image/ab67616d0000b273ffb9f7e5b4f0e7a4da921a36,https://i.scdn.co/image/ab6761610000e5eb153171480a6f22912253b9f1,-3.177,0.0853,119.968,203867,h
4814,spotify:track:6nYoTBmGFNgfTyRC8x1Fvp,0.0746,0.735,0.755,0.832,2,1.27E-06,0.291,https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-2.741,0.116,120.032,199693,h
4815,spotify:track:4H1ZiD0aytFHoOiosVmT1w,0.0163,0.514,0.791,0.713,5,0,0.189,https://i.scdn.co/image/ab67616d0000b273bc12db3758aeb3b198fb362d,https://i.scdn.co/image/ab6761610000e5eb88c0f267b7c826cce063ff95,-3.742,0.254,130.012,192573,h
4816,spotify:track:3uoQULcUWfnt6nc6J7Vgai,0.00663,0.72,0.829,0.627,1,0,0.0939,https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-3.928,0.0759,120.048,187133,h
4817,spotify:track:5d95zjw3K62IQwBAb3r6bp,0.0038,0.403,0.788,0.753,0,0,0.18,https://i.scdn.co/image/ab67616d0000b273112d787e8623db7401aa504a,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,-3.71,0.0536,125.005,234653,h
4818,spotify:track:519tXYJVcrpEMqV2BMbh6E,0.0521,0.328,0.466,0.759,8,0,0.0587,https://i.scdn.co/image/ab67616d0000b273541387af4fde7d5b5def61ab,https://i.scdn.co/image/ab6761610000e5eb412e50f52f1fe4d2ae04cd11,-4.978,0.199,160.033,264373,h
4819,spotify:track:5FQazQxWUHsJ8QDaXLdFzR,0.00272,0.769,0.752,0.73,11,3.62E-05,0.175,https://i.scdn.co/image/ab67616d0000b27325c0ffb4eda4b7b34205185f,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-3.897,0.0412,120.032,218825,h
4820,spotify:track:1kusepF3AacIEtUTYrw4GV,0.033,0.485,0.447,0.848,2,7.45E-05,0.722,https://i.scdn.co/image/ab67616d0000b273a46877c3e262a53224c17324,https://i.scdn.co/image/ab6761610000e5ebee0343832cf2bbf09a0c697d,-6.175,0.222,172.247,203760,h
4821,spotify:track:24nRdDUUIdM2mv1YdwMdu6,0.0252,0.105,0.657,0.588,8,0,0.087,https://i.scdn.co/image/ab67616d0000b273bb1b5ad136dc5176a70e8e74,https://i.scdn.co/image/ab6761610000e5eb2ec030557b0529c01639529b,-6.005,0.0272,118.022,184827,h
4822,spotify:track:62RX5FpSBIfVBheNMtiDMX,0.0588,0.684,0.706,0.89,1,0.00286,0.306,https://i.scdn.co/image/ab67616d0000b27387be2cd7396e138e74cb347c,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-4.444,0.0688,128.011,248133,h
4823,spotify:track:0ltBH1JNzSvQJPjJpvTu9B,0.0199,0.75,0.754,0.933,0,0,0.297,https://i.scdn.co/image/ab67616d0000b2738fff33d4cece7b62bda3a2a5,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-5.786,0.0448,103.992,225000,h
4824,spotify:track:3zrYNl1aMdFrQkcOjKVr5u,0.00616,0.763,0.693,0.822,4,1.79E-06,0.315,https://i.scdn.co/image/ab67616d0000b27387be2cd7396e138e74cb347c,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-5.441,0.0439,126.035,223800,h
4825,spotify:track:1UHBcngfWo8hi3m003wZtX,0.531,0.715,0.855,0.951,8,0,0.166,https://i.scdn.co/image/ab67616d0000b273913424c14ca7c7c0107954d9,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,-1.227,0.245,114.629,250653,h
4826,spotify:track:0wruS6JEQCGeYrvsCIdG0Z,0.0518,0.155,0.453,0.975,7,1.57E-06,0.223,https://i.scdn.co/image/ab67616d0000b273f9ca1ac1fea0c8c7220e4210,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,-3.074,0.291,129.174,202680,h
4827,spotify:track:47hs3xNT3iOGvgmC4eXBAi,0.164,0.245,0.353,0.815,7,0,0.217,https://i.scdn.co/image/ab67616d0000b2736a6e65581163b9708db37591,https://i.scdn.co/image/184674b36baa9cc7f0048502e78ce615a35ba08f,-1.844,0.212,167.971,238760,h
4828,spotify:track:5tXyNhNcsnn7HbcABntOSf,0.03,0.669,0.666,0.878,7,0,0.0828,https://i.scdn.co/image/ab67616d0000b273b911f456d11005e2fba6fc46,https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379,-2.85,0.0973,119.932,222160,h
4829,spotify:track:28GUjBGqZVcAV4PHSYzkj2,0.0403,0.591,0.66,0.9,7,0,0.219,https://i.scdn.co/image/ab67616d0000b273a191830c8b300bc71c2faac7,https://i.scdn.co/image/ab6761610000e5eb8c518d4a4e60eff246453b0a,-5.02,0.14,85.51,213253,h
4830,spotify:track:01BvT9GPtThEzcMxkptkgN,0.0863,0.722,0.707,0.813,11,0,0.168,https://i.scdn.co/image/ab67616d0000b273ad4ef80be7f5e15d64ac5c25,https://i.scdn.co/image/ab6761610000e5eb019d6873a01987cbe35888cd,-4.515,0.0571,124.921,238627,h
4831,spotify:track:3KzBxXbF2tc01LeKu1uIMM,0.071,0.478,0.375,0.862,11,0,0.211,https://i.scdn.co/image/ab67616d0000b2733385987cb0a5bfb292f0bb55,https://i.scdn.co/image/ab6761610000e5eb12057d342f33c61b3768f2bc,-3.363,0.255,159.841,338853,h
4832,spotify:track:6cj8s9tWTahcd0XmnM2tVj,0.269,0.577,0.832,0.87,8,0,0.415,https://i.scdn.co/image/ab67616d0000b273716b780c63154a82498d1c46,https://i.scdn.co/image/ab6761610000e5eba78e61963a85ee2a4cbf3587,-4.2,0.166,137.998,240747,h
4833,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,0.0209,0.166,0.644,0.548,1,8.68E-06,0.134,https://i.scdn.co/image/ab67616d0000b273ae33b6bc69fe5405f6884b7e,https://i.scdn.co/image/ab6761610000e5eb660e5023d1e67bdbb285da25,-5.416,0.0286,90.042,253813,h
4834,spotify:track:7kMfu3KUydmrFVGEAhjtyl,0.0116,0.628,0.594,0.874,0,0,0.549,https://i.scdn.co/image/ab67616d0000b273c83d25c1b9d5f384c32d834a,https://i.scdn.co/image/ab6761610000e5ebc48ae32aff5303453105b2d3,-3.716,0.0815,119.964,196413,h
4835,spotify:track:7BbyWKteSctTKe696qf7fw,0.0163,0.81,0.622,0.919,11,6.87E-06,0.523,https://i.scdn.co/image/ab67616d0000b27378bff419e5eef1258f07aaa7,https://i.scdn.co/image/ab6761610000e5eb142120beb4014a7f8abd0cf0,-4.088,0.0651,107.06,201813,h
4836,spotify:track:72jGj8k9C7DIQesDYenUT3,0.0296,0.807,0.667,0.954,2,0,0.331,https://i.scdn.co/image/ab67616d0000b27373799b3496053d0526cbd36e,https://i.scdn.co/image/ab6761610000e5eb142120beb4014a7f8abd0cf0,-3.462,0.0817,114,175093,h
4837,spotify:track:0JlPOiJFrlFnC5QHcLPyPV,0.126,0.521,0.597,0.499,4,0,0.214,https://i.scdn.co/image/ab67616d0000b27373799b3496053d0526cbd36e,https://i.scdn.co/image/ab6761610000e5eb142120beb4014a7f8abd0cf0,-6.216,0.0581,79.071,220693,h
4838,spotify:track:2JZKXgq5zsokN01KWyiY6n,0.234,0.512,0.574,0.512,5,0,0.0946,https://i.scdn.co/image/ab67616d0000b2733bdcce59b390456941d964d1,https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef,-6.664,0.0503,76.899,484147,h
4839,spotify:track:7bprRkhvOXWmWpqOrEWbXu,0.000105,0.401,0.531,0.864,11,2.05E-06,0.346,https://i.scdn.co/image/ab67616d0000b273ece7e052f39ec51fac31aa39,https://i.scdn.co/image/ab6761610000e5eb6ec3754d5db2e333b9434c75,-2.978,0.0433,126.02,214520,h
4840,spotify:track:6St9lR6dhV2tpCNVz7qfrS,0.0266,0.851,0.762,0.748,0,0,0.348,https://i.scdn.co/image/ab67616d0000b273291365c950592bee8e415f63,https://i.scdn.co/image/ab6761610000e5eb654972693e0efed3f3f4d090,-4.15,0.033,110.009,199027,h
4841,spotify:track:26h6qDR3KtieqIWgnveqmC,0.957,0.395,0.463,0.245,8,0,0.089,https://i.scdn.co/image/ab67616d0000b2731a41e9d18cca95a8c24e7ddc,https://i.scdn.co/image/ab6761610000e5eb89f508c5c3488005fc73558d,-9.438,0.0387,129.415,246893,h
4842,spotify:track:6sKxXqDGkKROr3Z3Na32nv,0.0446,0.552,0.801,0.786,9,0.0346,0.104,https://i.scdn.co/image/ab67616d0000b273b12c3bbec1fa848e0affdde9,https://i.scdn.co/image/ab67616d0000b273b12c3bbec1fa848e0affdde9,-3.781,0.0319,127.052,184016,h
4843,spotify:track:1kPpge9JDLpcj15qgrPbYX,0.0239,0.682,0.56,0.872,3,6.98E-06,0.371,https://i.scdn.co/image/ab67616d0000b273cf5459850259268f98b07f7a,https://i.scdn.co/image/ab6761610000e5eb1e597cf8abddb78b3cc42aaa,-4.269,0.14,126.05,205933,h
4844,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,0.0562,0.563,0.694,0.891,9,0,0.561,https://i.scdn.co/image/ab67616d0000b273392d37cdeccdcdb378fed318,https://i.scdn.co/image/ab6761610000e5ebb5231a91bb97ad31e3607f30,-2.94,0.0949,97.939,214573,h
4845,spotify:track:3rLIv187BhjyweFe89SgLn,0.00249,0.663,0.714,0.833,5,0,0.298,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,-5.239,0.0259,129.964,220920,h
4846,spotify:track:75vEuMA15pb8JmgrGugHEs,0.0525,0.812,0.718,0.588,1,0,0.0991,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,-4.192,0.0318,121.22,202627,h
4847,spotify:track:0BLPuaA32HDg6AJTUT4WMl,0.0279,0.697,0.554,0.805,4,0,0.359,https://i.scdn.co/image/ab67616d0000b273703e55d5e562ef129a01532e,https://i.scdn.co/image/ab6761610000e5eb774e3ab05b526b966e25c962,-3.128,0.0597,98.981,184293,h
4848,spotify:track:7jmqSz6yTrGWI1kNqNYI28,0.0833,0.534,0.752,0.832,10,0.000265,0.424,https://i.scdn.co/image/ab67616d0000b27365836b344b9d983462d5f1a7,https://i.scdn.co/image/ab6761610000e5ebf271138f95fbe8188d909d50,-3.243,0.0971,120.003,172053,h
4849,spotify:track:77TT8Xvx637TpzV8kKGkUw,0.0678,0.301,0.604,0.788,0,0.153,0.127,https://i.scdn.co/image/ab67616d0000b273b234aeff6eedc8276fe0333a,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,-3.673,0.103,126.06,245040,h
4850,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,0.41,0.94,0.619,0.87,2,1.37E-06,0.0571,https://i.scdn.co/image/ab67616d0000b27358e66a73f08abb5f9fd48827,https://i.scdn.co/image/ab6761610000e5ebb5480bacf7da47dd37e1b4f7,-4.956,0.501,188.772,219773,h
4851,spotify:track:6AviHKu3ydzAePBmzEi62v,0.152,0.811,0.666,0.81,8,0,0.0613,https://i.scdn.co/image/ab67616d0000b273ea28881e9e363244a4a2347b,https://i.scdn.co/image/ab6761610000e5eb8308fa9036c78bb99bd53a4f,-4.574,0.0458,99.023,200213,h
4852,spotify:track:5hbytEkl5hUB5iRb0cCtZi,0.000628,0.712,0.598,0.685,7,0,0.149,https://i.scdn.co/image/ab67616d0000b2737c21f88dfefe5347e9d95edf,https://i.scdn.co/image/ab6761610000e5eb142120beb4014a7f8abd0cf0,-3.873,0.0679,137.035,153347,h
4853,spotify:track:1hBM2D1ULT3aeKuddSwPsK,0.00175,0.232,0.607,0.805,11,0,0.231,https://i.scdn.co/image/ab67616d0000b273bc12db3758aeb3b198fb362d,https://i.scdn.co/image/ab6761610000e5eb88c0f267b7c826cce063ff95,-5.579,0.0608,139.894,202667,h
4854,spotify:track:58FUwmyGUqkt53YPUcm7cJ,0.00952,0.645,0.588,0.877,8,0,0.171,https://i.scdn.co/image/ab67616d0000b2737cee1418480bc213ffca6b05,https://i.scdn.co/image/d4292e99f89f4a9e75e9723da5a0d592ed307215,-4.78,0.16,155.165,326187,h
4855,spotify:track:5YTtTbqxUzJHD3CpbNHerP,0.00952,0.588,0.629,0.793,9,1.15E-06,0.218,https://i.scdn.co/image/ab67616d0000b2733baae0836a5b6ee9d649ed14,https://i.scdn.co/image/ab6761610000e5eba57068d54bbd15a74234630e,-5.942,0.0346,95.981,231213,h
4856,spotify:track:4aY0tZIaboefmkBEsjAovI,0.348,0.362,0.606,0.497,4,0,0.275,https://i.scdn.co/image/ab67616d0000b27319aa5dd0092ccd5723599bee,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d,-6.611,0.0277,130.739,222773,h
4857,spotify:track:0UBUnp3ggZivpFWGQxoSok,0.47,0.399,0.436,0.579,4,1.16E-05,0.111,https://i.scdn.co/image/ab67616d0000b273ad5bfd61585db777e1886c95,https://i.scdn.co/image/ab6761610000e5eb7f6d3ce714aba5b2c38212dc,-8.968,0.035,157.974,264547,h
4858,spotify:track:4tLihrsL9WMgvI0n9R2bFS,0.932,0.387,0.612,0.28,0,0,0.088,https://i.scdn.co/image/ab67616d0000b2734afbeec18f65c3707207b7c9,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,-8.648,0.0434,72.795,213827,h
4859,spotify:track:0UEy0vG9u6kmFMslgkEtvj,0.726,0.0886,0.349,0.348,3,0,0.12,https://i.scdn.co/image/ab67616d0000b273c85fd7221d4a0b8094fe89f2,https://i.scdn.co/image/ab6761610000e5eb943edc719c6f0aa28016fdf5,-6.142,0.0316,74.541,246587,h
4860,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,0.543,0.67,0.854,0.954,0,0,0.201,https://i.scdn.co/image/ab67616d0000b273f20b0a39716f7958ddda8c16,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,-1.185,0.246,114.609,248133,h
4861,spotify:track:35vic3e5qlUaJpv5bk5TVE,0.35,0.904,0.926,0.916,10,6.17E-06,0.0234,https://i.scdn.co/image/ab67616d0000b2739f9acf8185732c380b82b710,https://i.scdn.co/image/ab6761610000e5eb71a84376c2d99dbc4eba4097,-2.221,0.0929,110.007,199853,h
